id,neighbourhood_group,neighbourhood,room_type,minimum_nights,price,availability_365,latitude,longitude
618708161953854098,Brooklyn,Bushwick,Entire home/apt,30,211.0,364,40.6908,-73.91667
618720470051630981,Queens,Springfield Gardens,Private room,30,140.0,365,40.68893,-73.75101
618731819301540593,Brooklyn,Windsor Terrace,Entire home/apt,30,391.0,365,40.6574,-73.98495
618792015114033966,Brooklyn,Bushwick,Private room,30,226.0,160,40.70543,-73.91581
618832316866966127,Manhattan,Upper East Side,Entire home/apt,30,300.0,211,40.78099355074147,-73.95032696219978
618842603796198772,Brooklyn,Bushwick,Private room,1,180.0,166,40.68926,-73.91638
618914766461895015,Queens,Springfield Gardens,Private room,30,100.0,365,40.6887,-73.75194
618927610124184285,Queens,Springfield Gardens,Private room,30,80.0,365,40.6887,-73.7505
618973131846384024,Manhattan,Hell's Kitchen,Private room,30,79.0,88,40.76532,-73.99507
618994191723179959,Queens,South Ozone Park,Entire home/apt,2,114.0,70,40.66705253549474,-73.82213146931153
619263844054027323,Brooklyn,East New York,Entire home/apt,30,133.0,363,40.67077,-73.87857
619266532102143496,Manhattan,West Village,Entire home/apt,31,360.0,304,40.73034,-74.00506
619354374288622502,Manhattan,Lower East Side,Entire home/apt,30,150.0,253,40.71328,-73.99054
619381766727404134,Brooklyn,Flatbush,Private room,2,220.0,321,40.65352,-73.96195
624652602355764943,Manhattan,Midtown,Entire home/apt,1,246.0,159,40.75262,-73.96951
624662381318884072,Manhattan,Midtown,Entire home/apt,1,276.0,188,40.75254,-73.97119
624668883011039248,Manhattan,Midtown,Entire home/apt,1,242.0,187,40.75248,-73.97008
624678118491722763,Manhattan,Midtown,Entire home/apt,1,397.0,158,40.75239,-73.97001
624687753142583669,Manhattan,Midtown,Entire home/apt,1,376.0,152,40.75076,-73.96977
624694699394680598,Manhattan,Midtown,Entire home/apt,1,296.0,199,40.75142288208008,-73.97050476074219
624695997934785475,Brooklyn,Bedford-Stuyvesant,Entire home/apt,30,167.0,318,40.68328,-73.92312
624804271494857253,Brooklyn,East New York,Entire home/apt,30,100.0,180,40.65956,-73.89786
625101948280782536,Bronx,Mott Haven,Entire home/apt,30,149.0,365,40.81117965446412,-73.92987687226892
625120941568839885,Bronx,Longwood,Private room,30,39.0,328,40.81611,-73.91045
625130804427996264,Queens,Rosedale,Entire home/apt,30,233.0,179,40.65955,-73.73013
625137784525256492,Brooklyn,Bedford-Stuyvesant,Private room,30,87.0,361,40.69104,-73.93281
625206952539862808,Queens,Rego Park,Private room,30,61.0,274,40.72763,-73.85692
625327900692074881,Manhattan,SoHo,Private room,1,895.0,275,40.72415,-74.00782
625395041557538907,Bronx,Bronxdale,Entire home/apt,30,133.0,365,40.852989,-73.865257
625396851096244118,Brooklyn,Flatlands,Private room,30,90.0,362,40.621193,-73.926361
625470772596139920,Brooklyn,Sunset Park,Private room,1,89.0,228,40.64453,-74.01393
625512536756173375,Queens,Far Rockaway,Entire home/apt,30,155.0,358,40.59402,-73.75913
625519191136597349,Brooklyn,Sunset Park,Private room,1,99.0,244,40.64356,-74.01369
625559308859723672,Brooklyn,Sunset Park,Entire home/apt,30,127.0,267,40.64833,-74.00866
625575155202250468,Brooklyn,Gravesend,Private room,30,135.0,365,40.595551,-73.970978
625575587655149391,Manhattan,Upper East Side,Private room,30,85.0,73,40.772133,-73.954742
625607057280802438,Brooklyn,Clinton Hill,Entire home/apt,30,260.0,365,40.68102,-73.96397
625792034614526869,Manhattan,Theater District,Entire home/apt,31,357.0,285,40.7607614,-73.98610550000001
625794540207537013,Manhattan,Upper West Side,Entire home/apt,31,440.0,270,40.7802254,-73.97613880000002
625945305310477544,Brooklyn,Bushwick,Private room,30,44.0,365,40.69103,-73.91199
626327629962215199,Brooklyn,East Flatbush,Entire home/apt,30,139.0,344,40.651272,-73.945312
626368815819350675,Brooklyn,East Flatbush,Private room,3,129.0,309,40.651272,-73.945312
626742288830983894,Queens,St. Albans,Entire home/apt,30,83.0,85,40.704594,-73.766525
626767327976025919,Brooklyn,Boerum Hill,Private room,3,157.0,38,40.6868,-73.9862
626813836065046331,Queens,Queens Village,Private room,30,53.0,307,40.71218,-73.75003
626940120481689338,Queens,Flushing,Private room,30,60.0,270,40.76118405966738,-73.8325484086377
627028314789354917,Queens,Astoria,Entire home/apt,1,217.0,186,40.76959,-73.91861
627075354277215363,Queens,Long Island City,Private room,30,95.0,365,40.75548,-73.91878
627209317291505870,Bronx,Port Morris,Private room,30,82.0,364,40.80667,-73.92715
627209991370408129,Bronx,Port Morris,Private room,30,60.0,364,40.8046,-73.92654
627371470100795624,Manhattan,Lower East Side,Entire home/apt,30,489.0,364,40.72235,-73.98797
627380994474321106,Brooklyn,Bushwick,Private room,30,180.0,364,40.69124,-73.90679
627445495897026917,Brooklyn,Canarsie,Private room,30,86.0,349,40.63605,-73.88813
620091110736498694,Manhattan,Upper East Side,Entire home/apt,30,155.0,364,40.78349,-73.9467
620271930498260272,Staten Island,Tompkinsville,Entire home/apt,30,90.0,181,40.62967,-74.08457
620313680319580555,Brooklyn,Bushwick,Entire home/apt,30,120.0,38,40.69726,-73.92794
620385164597679213,Queens,Springfield Gardens,Private room,2,126.0,261,40.66926,-73.76517
620569593739163094,Manhattan,Harlem,Private room,4,197.0,20,40.82187,-73.94548
620919324221630458,Manhattan,East Harlem,Entire home/apt,30,170.0,365,40.79349,-73.93378
621581270186251413,Brooklyn,Bedford-Stuyvesant,Entire home/apt,30,220.0,267,40.67875,-73.95108
621692324553291873,Queens,Edgemere,Entire home/apt,30,153.0,268,40.59341982423065,-73.77850258977804
621763568649914469,Brooklyn,Bedford-Stuyvesant,Entire home/apt,1,160.0,45,40.68972,-73.94611
622282373326580697,Manhattan,Upper East Side,Entire home/apt,30,137.0,352,40.77151,-73.95641
622289283359247413,Manhattan,Upper East Side,Entire home/apt,30,189.0,335,40.77147,-73.95464
622350469075907189,Queens,Woodhaven,Entire home/apt,30,99.0,0,40.68713,-73.86362
622355656173465587,Manhattan,Theater District,Hotel room,1,100.0,310,40.76055,-73.98636
622356158026719645,Manhattan,Theater District,Hotel room,1,100.0,314,40.76055,-73.98636
622356627526404589,Manhattan,Theater District,Hotel room,1,100.0,316,40.76055,-73.98636
622602193403700800,Manhattan,Hell's Kitchen,Entire home/apt,30,242.0,285,40.76194,-73.99464
622622320675898463,Brooklyn,Bedford-Stuyvesant,Private room,30,90.0,90,40.68282781208708,-73.9486211667792
622647238390881096,Manhattan,Midtown,Entire home/apt,30,995.0,269,40.74597,-73.98521
622852964134031818,Manhattan,East Village,Entire home/apt,31,423.0,208,40.7324098,-73.98747879999999
622964050408357805,Brooklyn,Carroll Gardens,Entire home/apt,30,200.0,304,40.67859,-73.99849
623082106605347836,Queens,Long Island City,Private room,3,95.0,28,40.754,-73.92508
623185525340790807,Brooklyn,Greenpoint,Entire home/apt,30,475.0,307,40.72262,-73.94949
623311353812146045,Queens,Flushing,Entire home/apt,30,126.0,321,40.77138,-73.81148
623316905566055675,Brooklyn,Sunset Park,Entire home/apt,30,318.0,334,40.66365,-73.99587
623514517668546155,Manhattan,Hell's Kitchen,Entire home/apt,31,368.0,35,40.76304,-73.98697
623657977519782139,Brooklyn,Crown Heights,Entire home/apt,3,174.0,174,40.67364687988967,-73.92721273889428
623725303372467759,Brooklyn,Prospect-Lefferts Gardens,Private room,30,48.0,242,40.65832,-73.94889
623763533917886225,Brooklyn,Crown Heights,Private room,30,50.0,156,40.67625,-73.91507
623812432062401934,Queens,Astoria,Entire home/apt,30,115.0,365,40.75675,-73.92231
623869990777003378,Manhattan,Kips Bay,Entire home/apt,30,236.0,259,40.74297,-73.97359
623882710917814272,Manhattan,West Village,Entire home/apt,30,400.0,365,40.73142,-74.00587
623911914751029129,Staten Island,Prince's Bay,Entire home/apt,30,169.0,176,40.52498,-74.21514
623922493793823954,Brooklyn,Bedford-Stuyvesant,Private room,5,295.0,319,40.67978,-73.92734
623930544541593281,Queens,St. Albans,Entire home/apt,30,80.0,88,40.6936,-73.75667
623939702676372002,Brooklyn,Sheepshead Bay,Entire home/apt,30,90.0,247,40.60967,-73.9536
624197678735957167,Bronx,Concourse Village,Private room,30,70.0,177,40.83384,-73.90965
624399238774557651,Manhattan,Harlem,Entire home/apt,30,103.0,291,40.82416,-73.95121
624545561138818983,Manhattan,Midtown,Entire home/apt,1,454.0,127,40.7507,-73.9711
624564459912553577,Brooklyn,Bedford-Stuyvesant,Entire home/apt,2,285.0,198,40.68136,-73.93333
624585985635107552,Manhattan,Midtown,Entire home/apt,1,474.0,167,40.75037,-73.97099
627553930119405271,Brooklyn,Crown Heights,Entire home/apt,30,271.0,364,40.666702,-73.938072
627768301668465642,Brooklyn,Bedford-Stuyvesant,Entire home/apt,30,70.0,305,40.68259312544736,-73.91270704828831
627897706345600965,Queens,Woodhaven,Entire home/apt,30,91.0,145,40.68664,-73.86351
628047543440882947,Brooklyn,Prospect-Lefferts Gardens,Private room,30,72.0,365,40.65520352259516,-73.95828269894739
628054598742623877,Brooklyn,Sunset Park,Private room,30,97.0,70,40.65518,-74.00313
628138206727405883,Brooklyn,Flatbush,Private room,2,275.0,319,40.65158,-73.9614
628375857871186931,Brooklyn,East Flatbush,Entire home/apt,30,90.0,238,40.65888,-73.92638
628769873559199151,Brooklyn,Sheepshead Bay,Private room,30,80.0,89,40.605213,-73.953468
629036001404946530,Brooklyn,East Flatbush,Private room,30,83.0,363,40.64926,-73.94942
629040494057779296,Brooklyn,East New York,Entire home/apt,30,56.0,281,40.672791,-73.881798
629099709887557109,Manhattan,Greenwich Village,Private room,30,250.0,0,40.73045,-73.99984
629196150330969487,Brooklyn,Bergen Beach,Private room,30,150.0,365,40.625278,-73.9114
633321495378275269,Bronx,Edenwald,Private room,30,41.0,275,40.89213,-73.84204
633492364636824182,Brooklyn,Crown Heights,Entire home/apt,30,165.0,118,40.6761,-73.94913
633741921038906371,Queens,Long Island City,Entire home/apt,31,313.0,300,40.7448909,-73.9568403
633930221689532784,Manhattan,Midtown,Entire home/apt,30,200.0,214,40.75476,-73.96383
633939380745222351,Brooklyn,Flatbush,Entire home/apt,30,165.0,60,40.63991,-73.96346
633956160953215663,Manhattan,East Harlem,Entire home/apt,30,425.0,365,40.78856,-73.94775
633977351927953398,Brooklyn,Brighton Beach,Private room,30,65.0,274,40.58293,-73.96314
633986809547076584,Manhattan,Midtown,Entire home/apt,1,343.0,350,40.76469,-73.981224
634033315397058152,Manhattan,Harlem,Entire home/apt,3,230.0,0,40.80815,-73.94638
634035217889553523,Manhattan,Washington Heights,Private room,30,58.0,362,40.83623,-73.93913
634276902012072709,Brooklyn,Brighton Beach,Private room,30,70.0,335,40.583878,-73.962097
634543701516019054,Manhattan,Theater District,Entire home/apt,31,377.0,254,40.7607614,-73.98610550000001
634696594171846190,Manhattan,Midtown,Entire home/apt,30,265.0,234,40.75501,-73.96229
634737185619080084,Queens,Arverne,Entire home/apt,30,450.0,326,40.58659,-73.79869
634743259855202791,Queens,Cambria Heights,Entire home/apt,30,73.0,305,40.68494,-73.73105
634898625226634059,Manhattan,Hell's Kitchen,Entire home/apt,30,665.0,177,40.75764,-73.99722
634996589413630576,Bronx,Van Nest,Entire home/apt,30,166.0,337,40.84561,-73.86301
635125760914245990,Bronx,Van Nest,Entire home/apt,30,145.0,365,40.84865,-73.86341
635301868080561725,Brooklyn,Bushwick,Entire home/apt,30,438.0,365,40.68869,-73.91684
635349981223517857,Staten Island,Tompkinsville,Private room,2,169.0,248,40.6359,-74.07963
635383523425875590,Manhattan,Upper East Side,Entire home/apt,30,135.0,255,40.77066,-73.95549
635406284291901953,Brooklyn,Bedford-Stuyvesant,Private room,31,179.0,89,40.68433,-73.95196
635420521327405738,Queens,Ridgewood,Entire home/apt,30,135.0,364,40.69687,-73.90141
635446393352142475,Bronx,Wakefield,Entire home/apt,30,248.0,354,40.89712,-73.85904
635454293983433941,Brooklyn,Gowanus,Private room,30,58.0,237,40.6666,-73.99396
635474429874721360,Manhattan,Upper West Side,Private room,30,110.0,179,40.77858120013904,-73.97970409015205
635484369090867609,Brooklyn,East New York,Entire home/apt,30,106.0,364,40.67491680000001,-73.87841890000001
635574615894942412,Brooklyn,Carroll Gardens,Entire home/apt,30,240.0,270,40.67948,-73.99923
635591654951725960,Bronx,Tremont,Entire home/apt,85,98.0,357,40.84682,-73.88917
635617204486061688,Brooklyn,Park Slope,Entire home/apt,30,287.0,268,40.68069,-73.98059
635840098829073925,Manhattan,Murray Hill,Entire home/apt,31,184.0,300,40.74641702990782,-73.972662472683
636051632523341934,Manhattan,Midtown,Entire home/apt,31,476.0,263,40.75465899999999,-73.9721295
636167593975534277,Brooklyn,Bushwick,Entire home/apt,30,175.0,363,40.69933,-73.92178
636216578068395468,Brooklyn,East Flatbush,Entire home/apt,30,95.0,247,40.64692,-73.94551
636242839030318825,Queens,Cambria Heights,Entire home/apt,30,313.0,364,40.69756,-73.73113
636259194924261523,Brooklyn,Clinton Hill,Entire home/apt,30,438.0,38,40.68583,-73.96443
636274456676328779,Staten Island,Tottenville,Entire home/apt,30,224.0,365,40.507114,-74.251907
636384130950359856,Brooklyn,Williamsburg,Private room,30,90.0,289,40.72078,-73.96106
636748829958680554,Brooklyn,Vinegar Hill,Entire home/apt,30,320.0,211,40.69876,-73.98541
636801605735543805,Brooklyn,Park Slope,Entire home/apt,30,135.0,116,40.66987,-73.97987
636873795592113226,Manhattan,Harlem,Private room,30,72.0,365,40.822506,-73.938911
636944681866019204,Queens,Rockaway Beach,Entire home/apt,30,80.0,90,40.58769,-73.81316
636959724917638564,Brooklyn,East New York,Entire home/apt,30,198.0,365,40.6559,-73.87044
636974759066296574,Queens,Rockaway Beach,Entire home/apt,30,86.0,90,40.58828,-73.81187
637041914856524482,Queens,Rockaway Beach,Entire home/apt,30,106.0,90,40.58809,-73.81383
637524390360273018,Queens,Queens Village,Entire home/apt,30,234.0,67,40.71394,-73.73203
637634357376846351,Brooklyn,Crown Heights,Entire home/apt,30,270.0,364,40.66554,-73.93704
637660091350480104,Brooklyn,DUMBO,Entire home/apt,30,450.0,365,40.70383,-73.98628
637744816439999158,Queens,Cambria Heights,Entire home/apt,30,108.0,365,40.69543,-73.72882
637834430758310495,Queens,Laurelton,Private room,30,43.0,0,40.68495,-73.73226
638044371366059533,Manhattan,Hell's Kitchen,Entire home/apt,30,276.0,194,40.75815,-73.99848
629608042637648455,Queens,Far Rockaway,Entire home/apt,30,136.0,89,40.59281,-73.75705
629663355074558569,Queens,Glendale,Private room,30,53.0,179,40.70503,-73.88245
629728707925098234,Queens,Sunnyside,Private room,30,50.0,279,40.73352,-73.92052
629738067148149172,Manhattan,Harlem,Entire home/apt,30,240.0,102,40.80853,-73.94433
629756523411576203,Manhattan,Hell's Kitchen,Entire home/apt,30,1039.0,365,40.76206,-73.99754
629785812320853020,Queens,St. Albans,Private room,30,63.0,365,40.69595,-73.76322
629802358927619607,Brooklyn,Borough Park,Entire home/apt,30,89.0,300,40.62892,-73.99328
629828621166494625,Brooklyn,Windsor Terrace,Entire home/apt,50,125.0,329,40.658329,-73.981972
629937865335706536,Queens,Jamaica,Entire home/apt,30,99.0,336,40.702717,-73.785645
630127601876610614,Manhattan,Lower East Side,Entire home/apt,31,281.0,274,40.71968,-73.98333
630134452451645197,Brooklyn,Flatbush,Private room,2,230.0,321,40.65204,-73.96353
630149949140915081,Brooklyn,Flatbush,Private room,2,230.0,321,40.65336,-73.96357
630337719111556566,Brooklyn,Bedford-Stuyvesant,Entire home/apt,30,201.0,179,40.69292,-73.93415
630424920231712059,Brooklyn,Bedford-Stuyvesant,Private room,30,79.0,166,40.6833,-73.95808
630457543628889239,Brooklyn,Clinton Hill,Private room,30,47.0,94,40.68163,-73.95885
630494641216712852,Brooklyn,Crown Heights,Private room,3,270.0,8,40.67844734867233,-73.9529415823143
630499749987945658,Brooklyn,Greenpoint,Entire home/apt,30,210.0,365,40.72063,-73.94765
630501828250730546,Bronx,Mount Eden,Entire home/apt,30,108.0,270,40.8381,-73.91485
630539037367901963,Brooklyn,Flatlands,Entire home/apt,3,153.0,254,40.61672,-73.92516
630550882860410542,Manhattan,Nolita,Entire home/apt,30,200.0,265,40.722832,-73.996246
630606368063091272,Brooklyn,Bedford-Stuyvesant,Entire home/apt,2,182.0,168,40.6869013,-73.95585179999999
630782288962640020,Manhattan,Harlem,Private room,30,150.0,365,40.81545,-73.94686
630863953200294159,Manhattan,Midtown,Entire home/apt,31,662.0,31,40.75465899999999,-73.9721295
630864416509205724,Manhattan,Midtown,Entire home/apt,31,657.0,247,40.7514705,-73.9714149
630866621074508493,Brooklyn,Bedford-Stuyvesant,Entire home/apt,30,135.0,213,40.68452,-73.92248
630921135487536795,Bronx,Mott Haven,Entire home/apt,30,150.0,103,40.81141,-73.92722
630962489899690048,Brooklyn,Bedford-Stuyvesant,Private room,30,157.0,365,40.68537,-73.92708
630988343816913041,Brooklyn,Bedford-Stuyvesant,Private room,30,63.0,31,40.68194,-73.95655
631097874868219629,Brooklyn,Flatbush,Entire home/apt,30,99.0,364,40.63394,-73.96677
631149892014601626,Manhattan,Upper East Side,Entire home/apt,30,260.0,364,40.78488,-73.94926
631297971412473276,Brooklyn,Park Slope,Entire home/apt,30,236.0,365,40.678982,-73.981056
631410769451035402,Bronx,Claremont Village,Private room,30,67.0,243,40.84176,-73.90548
631700434097171960,Queens,Kew Gardens,Private room,30,55.0,273,40.710224,-73.828728
631719694603808069,Manhattan,East Harlem,Entire home/apt,30,118.0,50,40.8063,-73.94208
631736560411380264,Brooklyn,Bedford-Stuyvesant,Entire home/apt,3,268.0,73,40.68875,-73.92957
631782880451117310,Brooklyn,Bushwick,Private room,30,135.0,307,40.703144,-73.923859
631823229287186669,Brooklyn,Carroll Gardens,Private room,2,192.0,77,40.68465,-73.99113
631838483322074518,Brooklyn,Bay Ridge,Entire home/apt,30,194.0,101,40.63177,-74.02664
631869038931868233,Brooklyn,South Slope,Entire home/apt,30,139.0,152,40.6613,-73.98493
631893185455656817,Manhattan,Harlem,Entire home/apt,30,95.0,61,40.803562,-73.955635
632551534039863241,Brooklyn,Williamsburg,Private room,30,65.0,365,40.708946,-73.941032
632586631810442130,Brooklyn,Williamsburg,Private room,30,55.0,336,40.70809,-73.94
632608899902231779,Manhattan,Washington Heights,Private room,30,60.0,327,40.84629,-73.94351
632632066789092268,Queens,Long Island City,Private room,30,60.0,365,40.75417,-73.93841
632694124102986233,Brooklyn,Greenpoint,Entire home/apt,30,177.0,90,40.72209,-73.95127
632726981512238069,Brooklyn,Greenpoint,Entire home/apt,30,405.0,124,40.7276,-73.95177
632752608177110815,Queens,Long Island City,Private room,30,62.0,90,40.757114,-73.929756
633114777738202849,Manhattan,Upper East Side,Entire home/apt,31,575.0,322,40.7751289,-73.96470569999997
633115105120193759,Manhattan,Hell's Kitchen,Entire home/apt,31,463.0,278,40.760596,-73.99628
633318450007507030,Brooklyn,Bedford-Stuyvesant,Entire home/apt,30,269.0,358,40.68056,-73.93894
638965000463155963,Queens,Long Island City,Private room,30,99.0,365,40.74768482711784,-73.92406812676047
639259145023364485,Queens,Elmhurst,Private room,30,109.0,258,40.73957,-73.86953
639317233046143765,Queens,East Elmhurst,Entire home/apt,30,264.0,121,40.7568116921765,-73.89757485501708
639375848801087010,Manhattan,East Village,Entire home/apt,30,244.0,174,40.72473,-73.98459
639402947365116095,Brooklyn,Bedford-Stuyvesant,Entire home/apt,30,80.0,77,40.67977,-73.90954
639540429317887373,Manhattan,Harlem,Entire home/apt,30,238.0,90,40.81683,-73.94228
639549197073947929,Manhattan,East Village,Entire home/apt,31,499.0,209,40.7324098,-73.98747879999999
639664591087069915,Bronx,Morris Park,Entire home/apt,30,125.0,365,40.85054,-73.86482
639694558611399338,Manhattan,East Harlem,Private room,1,189.0,354,40.78991,-73.9415
639705836870039306,Manhattan,Midtown,Entire home/apt,1,517.0,172,40.74762,-73.98893
639772463912396637,Brooklyn,Greenpoint,Entire home/apt,30,180.0,156,40.72547,-73.94816
639879080043628899,Brooklyn,Fort Hamilton,Entire home/apt,30,143.0,179,40.62216,-74.03316
639920141110609277,Bronx,Williamsbridge,Private room,30,60.0,87,40.87977,-73.85488
639986041202943450,Manhattan,East Village,Entire home/apt,30,366.0,331,40.72647,-73.97787
639987961838040881,Brooklyn,Cypress Hills,Private room,30,48.0,334,40.689484,-73.870471
638186208000099445,Manhattan,West Village,Entire home/apt,31,634.0,258,40.73732,-74.00424
638208932898066716,Manhattan,Midtown,Private room,1,177.0,283,40.74797,-73.98673
638274411802977958,Brooklyn,Bay Ridge,Private room,30,100.0,90,40.630341,-74.025009
638375695955118228,Brooklyn,Sunset Park,Entire home/apt,30,165.0,167,40.66146,-73.98834
638404496657149559,Queens,Cambria Heights,Private room,30,36.0,306,40.69578,-73.73006
638405806968345946,Queens,Arverne,Entire home/apt,30,220.0,365,40.59671,-73.7949
638411614489556367,Manhattan,Midtown,Private room,30,74.0,286,40.74602,-73.98907
638451573988709495,Brooklyn,Boerum Hill,Entire home/apt,30,257.0,108,40.68805,-73.98438
638452467910880184,Manhattan,Upper West Side,Private room,30,116.0,49,40.80012,-73.96015
638454791738509873,Manhattan,Midtown,Entire home/apt,1,553.0,71,40.74671,-73.98691
638593187408318846,Brooklyn,Brighton Beach,Entire home/apt,30,119.0,363,40.579689025878906,-73.95372009277344
638943669371529428,Manhattan,Murray Hill,Entire home/apt,31,160.0,242,40.74853,-73.97904
638952269160723825,Manhattan,Kips Bay,Entire home/apt,30,180.0,304,40.74144914999705,-73.97938783839417
643473669546971313,Brooklyn,Gowanus,Private room,1,223.0,335,40.67814,-73.98442
643478753128785623,Brooklyn,Park Slope,Private room,1,332.0,262,40.67744,-73.9825
643479175182355349,Brooklyn,Gowanus,Private room,1,262.0,221,40.67678,-73.98423
643878224920282752,Brooklyn,Williamsburg,Entire home/apt,31,438.0,305,40.7123644,-73.9488925
643975067258502855,Brooklyn,East Flatbush,Private room,30,95.0,364,40.64329,-73.93957
644053798396895113,Manhattan,Nolita,Entire home/apt,30,181.0,262,40.7214556,-73.9944242
644084990266055467,Manhattan,Harlem,Private room,30,90.0,365,40.8246781,-73.9527667
644111410061518547,Queens,Jackson Heights,Private room,30,45.0,343,40.75061,-73.88
644156882646200864,Queens,Rockaway Beach,Entire home/apt,30,73.0,90,40.58776,-73.81359
644176324966821813,Queens,Ridgewood,Entire home/apt,30,77.0,137,40.70031,-73.90507
644202319559232710,Manhattan,Upper West Side,Entire home/apt,30,149.0,214,40.77953,-73.97878
644311938371273827,Brooklyn,Clinton Hill,Entire home/apt,30,366.0,365,40.68613,-73.9643
644371190094658863,Brooklyn,East Flatbush,Entire home/apt,30,234.0,363,40.66025,-73.93872
644391116758129571,Brooklyn,Flatbush,Entire home/apt,30,119.0,347,40.63776,-73.96504
644608008451518771,Manhattan,Kips Bay,Entire home/apt,31,331.0,361,40.74013,-73.98152
644755921284741861,Manhattan,Midtown,Entire home/apt,1,373.0,289,40.74597,-73.98888
644818373615039359,Brooklyn,Gravesend,Private room,30,50.0,364,40.6051,-73.97906
644845156231451666,Manhattan,East Village,Entire home/apt,90,194.0,320,40.72594,-73.98794
644893239131306705,Brooklyn,Park Slope,Entire home/apt,30,164.0,94,40.67604,-73.97857
644940552640814865,Manhattan,Chelsea,Entire home/apt,30,120.0,49,40.74098,-74.00056
644996126447510028,Manhattan,Little Italy,Entire home/apt,30,245.0,364,40.72054,-73.99785
645056913089000891,Brooklyn,Gowanus,Private room,1,225.0,226,40.68092,-73.99097
645315165254782741,Manhattan,Kips Bay,Entire home/apt,31,296.0,0,40.73959,-73.98152
645446410837726780,Brooklyn,Flatbush,Entire home/apt,30,112.0,272,40.64312,-73.95258
645666659875635272,Brooklyn,Bushwick,Private room,30,100.0,364,40.69856,-73.93021
646115947890871926,Manhattan,Lower East Side,Entire home/apt,31,425.0,275,40.71968,-73.98333
646116286313431627,Manhattan,Nolita,Entire home/apt,31,349.0,308,40.7233685,-73.99467229999999
646234869189160847,Manhattan,Hell's Kitchen,Entire home/apt,30,225.0,87,40.76137,-73.99391
646258324909440669,Queens,Howard Beach,Entire home/apt,30,199.0,274,40.6556073,-73.8289375
646290906877998095,Manhattan,Chelsea,Private room,1,918.0,307,40.7542,-73.99852
646325822391260382,Brooklyn,Williamsburg,Private room,30,71.0,30,40.71157,-73.96254
646371982877063378,Brooklyn,Cypress Hills,Private room,30,44.0,342,40.6821735,-73.86425799999999
646397294912944159,Queens,Flushing,Private room,30,70.0,336,40.76375,-73.80755
646422444789464175,Manhattan,Upper East Side,Entire home/apt,30,137.0,328,40.7697,-73.95429
646665510489708708,Queens,Flushing,Entire home/apt,30,140.0,0,40.748,-73.82811
647125962319558621,Manhattan,Upper East Side,Entire home/apt,30,250.0,365,40.78069,-73.9532
647142881824370304,Brooklyn,Cypress Hills,Private room,30,60.0,305,40.69067,-73.86953
647221355173490472,Queens,Elmhurst,Private room,30,89.0,0,40.740733,-73.87068099999999
647266787507443295,Queens,Springfield Gardens,Private room,30,140.0,364,40.67773,-73.76238
647623852337935394,Brooklyn,Brownsville,Private room,4,131.0,330,40.66448715694604,-73.91389348998736
647670913385420699,Queens,South Ozone Park,Entire home/apt,30,87.0,280,40.67481,-73.80961
647705805867409740,Manhattan,Upper East Side,Entire home/apt,30,198.0,319,40.77974,-73.95013
647713196690082967,Queens,Astoria,Private room,30,252.0,365,40.76714,-73.92534
647725378677755778,Queens,Ditmars Steinway,Private room,30,51.0,153,40.7804411423732,-73.91804102808237
647827764669965037,Queens,Flushing,Private room,1,92.0,352,40.7586023,-73.8127627
647995381932475686,Manhattan,Harlem,Entire home/apt,30,176.0,33,40.81207016817064,-73.9413965059105
647997237954609900,Queens,Springfield Gardens,Private room,30,140.0,364,40.67902,-73.76093
648002347981302350,Brooklyn,Crown Heights,Entire home/apt,30,128.0,265,40.67205,-73.92844
648033676238017128,Bronx,Kingsbridge,Private room,30,50.0,363,40.86394,-73.90312
648077091113308243,Brooklyn,Williamsburg,Entire home/apt,30,415.0,244,40.71931,-73.95666
648339852314068317,Brooklyn,Bushwick,Private room,30,100.0,365,40.69727,-73.90903
648364867651197829,Queens,Jamaica Estates,Private room,30,68.0,308,40.72133,-73.78897
648377407209324860,Manhattan,Harlem,Private room,2,155.0,50,40.80133,-73.95772
648415349853084453,Manhattan,Hell's Kitchen,Entire home/apt,30,200.0,323,40.76107914646544,-73.99909373491819
648487968072894005,Manhattan,Hell's Kitchen,Private room,30,814.0,177,40.76449,-73.99094
648501530742752063,Queens,East Elmhurst,Private room,30,41.0,112,40.75669,-73.88708
648543338159103074,Manhattan,Midtown,Entire home/apt,30,320.0,354,40.75459,-73.96276
648552533965336949,Manhattan,Midtown,Entire home/apt,30,320.0,259,40.75496,-73.96233
648587804094088553,Manhattan,Financial District,Entire home/apt,30,175.0,309,40.70569,-74.00979
648592683552031495,Queens,East Elmhurst,Entire home/apt,30,117.0,305,40.76763,-73.87584
648626938629605757,Brooklyn,South Slope,Entire home/apt,90,198.0,90,40.66855,-73.98929
648686501635596386,Brooklyn,Bedford-Stuyvesant,Entire home/apt,30,131.0,364,40.67985,-73.90589
648732550651285115,Manhattan,Harlem,Entire home/apt,30,200.0,365,40.81814,-73.9512
648733914773975406,Manhattan,Gramercy,Entire home/apt,1,119.0,99,40.73442,-73.98623
648767260782957609,Queens,Forest Hills,Entire home/apt,30,293.0,168,40.71412,-73.83614
648775559661516156,Brooklyn,Crown Heights,Entire home/apt,30,300.0,329,40.6777,-73.93755
648857359350164301,Brooklyn,Bedford-Stuyvesant,Private room,30,125.0,89,40.69389,-73.93456
649075074887124641,Manhattan,Upper East Side,Entire home/apt,30,155.0,364,40.77326,-73.95465
